measurement_unit_id,country_code,domain_code,concept_id,entity_id,final_unit_type,final_query,topic_mid,query_language,selection_basis,selection_status,validation_status,signal_status,confidence_level,empirical_validation_status,technical_status,technical_attempt_count,extraction_method,model_consensus,model_confidence,score_margin,exact_validated_other_countries,official_name_check,topic_mid_format_check,ambiguity_flag,selection_rule,second_pass_decision,second_pass_confidence,final_review_status,concept_valid_keyword_count,concept_low_keyword_count,concept_valid_keyword_countries,concept_low_keyword_countries,fallback_query,source_url,inclusion_reason,review_reason,remaining_risk,notes,source_record_set
VN|KTOURISM|KTOURISM_D01,VN,KTOURISM,KTOURISM_D01,,keyword,du lịch Seoul,,vi,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=VN&q=du%20l%E1%BB%8Bch%20Seoul&hl=en,의도어 문법 KTOURISM_D01(서울) x 베트남 현지어(vi),,,서울,KTOURISM_GRAMMAR_V1
VN|KTOURISM|KTOURISM_D02,VN,KTOURISM,KTOURISM_D02,,keyword,du lịch Busan,,vi,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=VN&q=du%20l%E1%BB%8Bch%20Busan&hl=en,의도어 문법 KTOURISM_D02(부산) x 베트남 현지어(vi),,Busan 은 영화제·엑스포 유치 뉴스로 여행 무관 급등 가능,부산,KTOURISM_GRAMMAR_V1
VN|KTOURISM|KTOURISM_D03,VN,KTOURISM,KTOURISM_D03,,keyword,du lịch đảo Jeju,,vi,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=VN&q=du%20l%E1%BB%8Bch%20%C4%91%E1%BA%A3o%20Jeju&hl=en,의도어 문법 KTOURISM_D03(제주) x 베트남 현지어(vi),,,제주,KTOURISM_GRAMMAR_V1
VN|KTOURISM|KTOURISM_P01,VN,KTOURISM,KTOURISM_P01,,keyword,du lịch Nhật Bản,,vi,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=VN&q=du%20l%E1%BB%8Bch%20Nh%E1%BA%ADt%20B%E1%BA%A3n&hl=en,의도어 문법 KTOURISM_P01([위약] 일본 여행) x 베트남 현지어(vi),,위약이지만 한일 노선은 대체재 관계라 음(-)의 상관 가능 — 계수 부호까지 함께 볼 것,[위약] 일본 여행,KTOURISM_GRAMMAR_V1
VN|KTOURISM|KTOURISM_P02,VN,KTOURISM,KTOURISM_P02,,keyword,du lịch Thái Lan,,vi,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=VN&q=du%20l%E1%BB%8Bch%20Th%C3%A1i%20Lan&hl=en,의도어 문법 KTOURISM_P02([위약] 태국 여행) x 베트남 현지어(vi),,,[위약] 태국 여행,KTOURISM_GRAMMAR_V1
TH|KTOURISM|KTOURISM_C02,TH,KTOURISM,KTOURISM_C02,,topic,/g/11h_5y_9w7,/g/11h_5y_9w7,und,RULE_GRAMMAR,RULE_SELECTED,INHERITED_VALIDATED_MID,UNKNOWN,INHERITED,NOT_YET_TESTED,NOT_TECHNICAL,,MID_PROPAGATED,,,,"IN,SA",,PASS,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,ท่องเที่ยว เกาหลีใต้,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TH&q=%2Fg%2F11h_5y_9w7&hl=en,의도어 문법 KTOURISM_C02(한국 관광 일반) x 태국 현지어(th),기존 사전에 같은 concept_id 가 영어 질의로 존재 — 병합 시 택일 필요,,한국 관광 일반,KTOURISM_GRAMMAR_V1
TH|KTOURISM|KTOURISM_S01,TH,KTOURISM,KTOURISM_S01,,keyword,ตั๋วเครื่องบิน เกาหลี,,th,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TH&q=%E0%B8%95%E0%B8%B1%E0%B9%8B%E0%B8%A7%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B4%E0%B8%99%20%E0%B9%80%E0%B8%81%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%B5&hl=en,의도어 문법 KTOURISM_S01(항공권 (이동)) x 태국 현지어(th),,,항공권 (이동),KTOURISM_GRAMMAR_V1
TH|KTOURISM|KTOURISM_S02,TH,KTOURISM,KTOURISM_S02,,keyword,โรงแรม โซล,,th,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TH&q=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%81%E0%B8%A3%E0%B8%A1%20%E0%B9%82%E0%B8%8B%E0%B8%A5&hl=en,의도어 문법 KTOURISM_S02(숙박) x 태국 현지어(th),,숙박은 서울로 고정 — 지방 체류 의도를 놓친다,숙박,KTOURISM_GRAMMAR_V1
TH|KTOURISM|KTOURISM_S03,TH,KTOURISM,KTOURISM_S03,,topic,/g/11t7fqrvlx,/g/11t7fqrvlx,und,RULE_GRAMMAR,RULE_SELECTED,INHERITED_VALIDATED_MID,UNKNOWN,INHERITED,NOT_YET_TESTED,NOT_TECHNICAL,,MID_PROPAGATED,,,,AR,,PASS,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,ทัวร์ เกาหลี,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TH&q=%2Fg%2F11t7fqrvlx&hl=en,의도어 문법 KTOURISM_S03(투어 패키지) x 태국 현지어(th),기존 사전에 같은 concept_id 가 영어 질의로 존재 — 병합 시 택일 필요,,투어 패키지,KTOURISM_GRAMMAR_V1
TH|KTOURISM|KTOURISM_S04,TH,KTOURISM,KTOURISM_S04,,keyword,วีซ่า เกาหลี,,th,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TH&q=%E0%B8%A7%E0%B8%B5%E0%B8%8B%E0%B9%88%E0%B8%B2%20%E0%B9%80%E0%B8%81%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%B5&hl=en,의도어 문법 KTOURISM_S04(비자·입국) x 태국 현지어(th),,무비자 국가(US·GB·FR·DE·JP·AU 등)에서는 K-ETA 검색이 대부분이라 입국 의도 강도가 국가별로 비대칭,비자·입국,KTOURISM_GRAMMAR_V1
TH|KTOURISM|KTOURISM_D01,TH,KTOURISM,KTOURISM_D01,,keyword,เที่ยว โซล,,th,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TH&q=%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7%20%E0%B9%82%E0%B8%8B%E0%B8%A5&hl=en,의도어 문법 KTOURISM_D01(서울) x 태국 현지어(th),,,서울,KTOURISM_GRAMMAR_V1
TH|KTOURISM|KTOURISM_D02,TH,KTOURISM,KTOURISM_D02,,keyword,เที่ยว ปูซาน,,th,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TH&q=%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7%20%E0%B8%9B%E0%B8%B9%E0%B8%8B%E0%B8%B2%E0%B8%99&hl=en,의도어 문법 KTOURISM_D02(부산) x 태국 현지어(th),,Busan 은 영화제·엑스포 유치 뉴스로 여행 무관 급등 가능,부산,KTOURISM_GRAMMAR_V1
TH|KTOURISM|KTOURISM_D03,TH,KTOURISM,KTOURISM_D03,,keyword,เที่ยว เชจู,,th,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TH&q=%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7%20%E0%B9%80%E0%B8%8A%E0%B8%88%E0%B8%B9&hl=en,의도어 문법 KTOURISM_D03(제주) x 태국 현지어(th),,,제주,KTOURISM_GRAMMAR_V1
TH|KTOURISM|KTOURISM_P01,TH,KTOURISM,KTOURISM_P01,,keyword,เที่ยว ญี่ปุ่น,,th,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=TH&q=%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7%20%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99&hl=en,의도어 문법 KTOURISM_P01([위약] 일본 여행) x 태국 현지어(th),,위약이지만 한일 노선은 대체재 관계라 음(-)의 상관 가능 — 계수 부호까지 함께 볼 것,[위약] 일본 여행,KTOURISM_GRAMMAR_V1
ID|KTOURISM|KTOURISM_C02,ID,KTOURISM,KTOURISM_C02,,topic,/g/11h_5y_9w7,/g/11h_5y_9w7,und,RULE_GRAMMAR,RULE_SELECTED,INHERITED_VALIDATED_MID,UNKNOWN,INHERITED,NOT_YET_TESTED,NOT_TECHNICAL,,MID_PROPAGATED,,,,"IN,SA",,PASS,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,pariwisata Korea Selatan,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=ID&q=%2Fg%2F11h_5y_9w7&hl=en,의도어 문법 KTOURISM_C02(한국 관광 일반) x 인도네시아 현지어(id),기존 사전에 같은 concept_id 가 영어 질의로 존재 — 병합 시 택일 필요,,한국 관광 일반,KTOURISM_GRAMMAR_V1
ID|KTOURISM|KTOURISM_S01,ID,KTOURISM,KTOURISM_S01,,keyword,tiket pesawat ke Korea,,id,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=ID&q=tiket%20pesawat%20ke%20Korea&hl=en,의도어 문법 KTOURISM_S01(항공권 (이동)) x 인도네시아 현지어(id),,,항공권 (이동),KTOURISM_GRAMMAR_V1
ID|KTOURISM|KTOURISM_S02,ID,KTOURISM,KTOURISM_S02,,keyword,hotel Seoul,,id,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=ID&q=hotel%20Seoul&hl=en,의도어 문법 KTOURISM_S02(숙박) x 인도네시아 현지어(id),,숙박은 서울로 고정 — 지방 체류 의도를 놓친다,숙박,KTOURISM_GRAMMAR_V1
ID|KTOURISM|KTOURISM_S03,ID,KTOURISM,KTOURISM_S03,,topic,/g/11t7fqrvlx,/g/11t7fqrvlx,und,RULE_GRAMMAR,RULE_SELECTED,INHERITED_VALIDATED_MID,UNKNOWN,INHERITED,NOT_YET_TESTED,NOT_TECHNICAL,,MID_PROPAGATED,,,,AR,,PASS,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,paket tour Korea,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=ID&q=%2Fg%2F11t7fqrvlx&hl=en,의도어 문법 KTOURISM_S03(투어 패키지) x 인도네시아 현지어(id),기존 사전에 같은 concept_id 가 영어 질의로 존재 — 병합 시 택일 필요,,투어 패키지,KTOURISM_GRAMMAR_V1
ID|KTOURISM|KTOURISM_S04,ID,KTOURISM,KTOURISM_S04,,keyword,visa Korea,,id,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=ID&q=visa%20Korea&hl=en,의도어 문법 KTOURISM_S04(비자·입국) x 인도네시아 현지어(id),,무비자 국가(US·GB·FR·DE·JP·AU 등)에서는 K-ETA 검색이 대부분이라 입국 의도 강도가 국가별로 비대칭,비자·입국,KTOURISM_GRAMMAR_V1
ID|KTOURISM|KTOURISM_D01,ID,KTOURISM,KTOURISM_D01,,keyword,wisata Seoul,,id,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=ID&q=wisata%20Seoul&hl=en,의도어 문법 KTOURISM_D01(서울) x 인도네시아 현지어(id),,,서울,KTOURISM_GRAMMAR_V1
ID|KTOURISM|KTOURISM_D02,ID,KTOURISM,KTOURISM_D02,,keyword,wisata Busan,,id,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=ID&q=wisata%20Busan&hl=en,의도어 문법 KTOURISM_D02(부산) x 인도네시아 현지어(id),,Busan 은 영화제·엑스포 유치 뉴스로 여행 무관 급등 가능,부산,KTOURISM_GRAMMAR_V1
ID|KTOURISM|KTOURISM_D03,ID,KTOURISM,KTOURISM_D03,,keyword,wisata Pulau Jeju,,id,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=ID&q=wisata%20Pulau%20Jeju&hl=en,의도어 문법 KTOURISM_D03(제주) x 인도네시아 현지어(id),,,제주,KTOURISM_GRAMMAR_V1
ID|KTOURISM|KTOURISM_P01,ID,KTOURISM,KTOURISM_P01,,keyword,wisata Jepang,,id,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=ID&q=wisata%20Jepang&hl=en,의도어 문법 KTOURISM_P01([위약] 일본 여행) x 인도네시아 현지어(id),,위약이지만 한일 노선은 대체재 관계라 음(-)의 상관 가능 — 계수 부호까지 함께 볼 것,[위약] 일본 여행,KTOURISM_GRAMMAR_V1
ID|KTOURISM|KTOURISM_P02,ID,KTOURISM,KTOURISM_P02,,keyword,wisata Thailand,,id,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=ID&q=wisata%20Thailand&hl=en,의도어 문법 KTOURISM_P02([위약] 태국 여행) x 인도네시아 현지어(id),,,[위약] 태국 여행,KTOURISM_GRAMMAR_V1
FR|KTOURISM|KTOURISM_C02,FR,KTOURISM,KTOURISM_C02,,topic,/g/11h_5y_9w7,/g/11h_5y_9w7,und,RULE_GRAMMAR,RULE_SELECTED,INHERITED_VALIDATED_MID,UNKNOWN,INHERITED,NOT_YET_TESTED,NOT_TECHNICAL,,MID_PROPAGATED,,,,"IN,SA",,PASS,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,tourisme Corée du Sud,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=FR&q=%2Fg%2F11h_5y_9w7&hl=en,의도어 문법 KTOURISM_C02(한국 관광 일반) x 프랑스 현지어(fr),기존 사전에 같은 concept_id 가 영어 질의로 존재 — 병합 시 택일 필요,,한국 관광 일반,KTOURISM_GRAMMAR_V1
FR|KTOURISM|KTOURISM_S01,FR,KTOURISM,KTOURISM_S01,,keyword,vol Corée du Sud,,fr,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=FR&q=vol%20Cor%C3%A9e%20du%20Sud&hl=en,의도어 문법 KTOURISM_S01(항공권 (이동)) x 프랑스 현지어(fr),,,항공권 (이동),KTOURISM_GRAMMAR_V1
FR|KTOURISM|KTOURISM_S02,FR,KTOURISM,KTOURISM_S02,,keyword,hôtel Séoul,,fr,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=FR&q=h%C3%B4tel%20S%C3%A9oul&hl=en,의도어 문법 KTOURISM_S02(숙박) x 프랑스 현지어(fr),,숙박은 서울로 고정 — 지방 체류 의도를 놓친다,숙박,KTOURISM_GRAMMAR_V1
FR|KTOURISM|KTOURISM_S03,FR,KTOURISM,KTOURISM_S03,,topic,/g/11t7fqrvlx,/g/11t7fqrvlx,und,RULE_GRAMMAR,RULE_SELECTED,INHERITED_VALIDATED_MID,UNKNOWN,INHERITED,NOT_YET_TESTED,NOT_TECHNICAL,,MID_PROPAGATED,,,,AR,,PASS,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,séjour Corée du Sud,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=FR&q=%2Fg%2F11t7fqrvlx&hl=en,의도어 문법 KTOURISM_S03(투어 패키지) x 프랑스 현지어(fr),기존 사전에 같은 concept_id 가 영어 질의로 존재 — 병합 시 택일 필요,,투어 패키지,KTOURISM_GRAMMAR_V1
FR|KTOURISM|KTOURISM_S04,FR,KTOURISM,KTOURISM_S04,,keyword,visa Corée du Sud,,fr,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=FR&q=visa%20Cor%C3%A9e%20du%20Sud&hl=en,의도어 문법 KTOURISM_S04(비자·입국) x 프랑스 현지어(fr),,무비자 국가(US·GB·FR·DE·JP·AU 등)에서는 K-ETA 검색이 대부분이라 입국 의도 강도가 국가별로 비대칭,비자·입국,KTOURISM_GRAMMAR_V1
FR|KTOURISM|KTOURISM_D01,FR,KTOURISM,KTOURISM_D01,,keyword,voyage Séoul,,fr,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=FR&q=voyage%20S%C3%A9oul&hl=en,의도어 문법 KTOURISM_D01(서울) x 프랑스 현지어(fr),,,서울,KTOURISM_GRAMMAR_V1
FR|KTOURISM|KTOURISM_D02,FR,KTOURISM,KTOURISM_D02,,keyword,voyage Busan,,fr,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=FR&q=voyage%20Busan&hl=en,의도어 문법 KTOURISM_D02(부산) x 프랑스 현지어(fr),,Busan 은 영화제·엑스포 유치 뉴스로 여행 무관 급등 가능,부산,KTOURISM_GRAMMAR_V1
FR|KTOURISM|KTOURISM_D03,FR,KTOURISM,KTOURISM_D03,,keyword,voyage île de Jeju,,fr,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=FR&q=voyage%20%C3%AEle%20de%20Jeju&hl=en,의도어 문법 KTOURISM_D03(제주) x 프랑스 현지어(fr),,,제주,KTOURISM_GRAMMAR_V1
FR|KTOURISM|KTOURISM_P01,FR,KTOURISM,KTOURISM_P01,,keyword,voyage Japon,,fr,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=FR&q=voyage%20Japon&hl=en,의도어 문법 KTOURISM_P01([위약] 일본 여행) x 프랑스 현지어(fr),,위약이지만 한일 노선은 대체재 관계라 음(-)의 상관 가능 — 계수 부호까지 함께 볼 것,[위약] 일본 여행,KTOURISM_GRAMMAR_V1
FR|KTOURISM|KTOURISM_P02,FR,KTOURISM,KTOURISM_P02,,keyword,voyage Thaïlande,,fr,RULE_GRAMMAR,RULE_SELECTED,PENDING_EMPIRICAL,UNKNOWN,PENDING,NOT_YET_TESTED,PENDING_DOM_EXTRACTION,,RULE_GENERATED,,,,,,N/A,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=FR&q=voyage%20Tha%C3%AFlande&hl=en,의도어 문법 KTOURISM_P02([위약] 태국 여행) x 프랑스 현지어(fr),,,[위약] 태국 여행,KTOURISM_GRAMMAR_V1
DE|KTOURISM|KTOURISM_C02,DE,KTOURISM,KTOURISM_C02,,topic,/g/11h_5y_9w7,/g/11h_5y_9w7,und,RULE_GRAMMAR,RULE_SELECTED,INHERITED_VALIDATED_MID,UNKNOWN,INHERITED,NOT_YET_TESTED,NOT_TECHNICAL,,MID_PROPAGATED,,,,"IN,SA",,PASS,,GRAMMAR-LOCALIZED-1.0,NOT_REQUIRED,,PENDING_EMPIRICAL_VALIDATION,,,,,Südkorea Tourismus,https://trends.google.com/trends/explore?date=2018-01-01%202026-08-09&geo=DE&q=%2Fg%2F11h_5y_9w7&hl=en,의도어 문법 KTOURISM_C02(한국 관광 일반) x 독일 현지어(de),기존 사전에 같은 concept_id 가 영어 질의로 존재 — 병합 시 택일 필요,,한국 관광 일반,KTOURISM_GRAMMAR_V1
